filename,true_label,predicted_label,confidence
cloudy/2218895059.jpg,cloudy,sunny,0.9574
cloudy/2222909859.jpg,cloudy,sunny,0.9787
cloudy/2227522893.jpg,cloudy,sunny,0.9686
cloudy/2228845378.jpg,cloudy,sunny,0.9183
cloudy/2230529572.jpg,cloudy,sunny,0.8062
cloudy/2231464968.jpg,cloudy,sunny,0.8992
cloudy/2238364497.jpg,cloudy,sunny,0.9595
cloudy/2251748077.jpg,cloudy,sunny,0.6742
cloudy/225349027.jpg,cloudy,sunny,0.7934
cloudy/2255768934.jpg,cloudy,sunny,0.9433
cloudy/2261168029.jpg,cloudy,sunny,0.9451
cloudy/2261258338.jpg,cloudy,sunny,0.7246
cloudy/2261587781.jpg,cloudy,sunny,0.9854
cloudy/2265765586.jpg,cloudy,sunny,0.9502
cloudy/2266013033.jpg,cloudy,sunny,0.6466
cloudy/2267925358.jpg,cloudy,sunny,0.9721
cloudy/2275061014.jpg,cloudy,sunny,0.7679
cloudy/2282804885.jpg,cloudy,snowy,0.8555
cloudy/2284060274.jpg,cloudy,sunny,0.9635
cloudy/2288585570.jpg,cloudy,sunny,0.67
cloudy/2297777767.jpg,cloudy,sunny,0.8965
cloudy/2297780051.jpg,cloudy,sunny,0.9902
cloudy/2299038398.jpg,cloudy,sunny,0.9698
cloudy/2301517505.jpg,cloudy,sunny,0.4634
cloudy/2338274192.jpg,cloudy,sunny,0.7523
cloudy/2340191270.jpg,cloudy,snowy,0.5613
cloudy/2373920049.jpg,cloudy,sunny,0.7132
cloudy/2461380116.jpg,cloudy,sunny,0.8943
cloudy/2472248961.jpg,cloudy,sunny,0.7911
cloudy/24885502.jpg,cloudy,sunny,0.8606
cloudy/252991136.jpg,cloudy,sunny,0.9095
cloudy/252992109.jpg,cloudy,sunny,0.9297
cloudy/2545237343.jpg,cloudy,sunny,0.9196
cloudy/2550160114.jpg,cloudy,sunny,0.5366
cloudy/255218777.jpg,cloudy,sunny,0.8489
cloudy/2559144866.jpg,cloudy,snowy,0.9543
cloudy/2567843482.jpg,cloudy,rainy,0.8182
cloudy/260392338.jpg,cloudy,sunny,0.8683
cloudy/2652859146.jpg,cloudy,rainy,0.5555
cloudy/2665926340.jpg,cloudy,sunny,0.636
cloudy/267563169.jpg,cloudy,sunny,0.9182
cloudy/270040941.jpg,cloudy,sunny,0.8847
cloudy/2752136447.jpg,cloudy,sunny,0.7087
cloudy/2757551965.jpg,cloudy,rainy,0.9624
cloudy/2788515259.jpg,cloudy,sunny,0.5641
cloudy/2806096124.jpg,cloudy,rainy,0.875
cloudy/284906086.jpg,cloudy,sunny,0.897
cloudy/286258172.jpg,cloudy,sunny,0.848
cloudy/2871452086.jpg,cloudy,sunny,0.8391
cloudy/288487666.jpg,cloudy,sunny,0.697
cloudy/2901557354.jpg,cloudy,sunny,0.5673
cloudy/2923731409.jpg,cloudy,sunny,0.8424
cloudy/292819288.jpg,cloudy,sunny,0.515
cloudy/2942036275.jpg,cloudy,sunny,0.8313
cloudy/2943246324.jpg,cloudy,rainy,0.987
cloudy/295451308.jpg,cloudy,sunny,0.5834
cloudy/2954577253.jpg,cloudy,sunny,0.8906
cloudy/2955102059.jpg,cloudy,sunny,0.8342
cloudy/2962397320.jpg,cloudy,sunny,0.9712
cloudy/2965041486.jpg,cloudy,sunny,0.5226
cloudy/2974545665.jpg,cloudy,sunny,0.9522
cloudy/299406490.jpg,cloudy,sunny,0.7218
cloudy/3016577152.jpg,cloudy,sunny,0.9512
cloudy/3028043973.jpg,cloudy,sunny,0.5624
cloudy/3037356989.jpg,cloudy,sunny,0.5346
cloudy/3124031591.jpg,cloudy,snowy,0.7874
cloudy/3124827910.jpg,cloudy,rainy,0.98
cloudy/3147765747.jpg,cloudy,sunny,0.5237
cloudy/3158281240.jpg,cloudy,snowy,0.7469
cloudy/3158302644.jpg,cloudy,sunny,0.9312
cloudy/3163339508.jpg,cloudy,sunny,0.7549
cloudy/3183163984.jpg,cloudy,snowy,0.9728
cloudy/3189168075.jpg,cloudy,rainy,0.8076
cloudy/3189173425.jpg,cloudy,sunny,0.5003
cloudy/3211635848.jpg,cloudy,snowy,0.9418
cloudy/3218097114.jpg,cloudy,sunny,0.8139
cloudy/3264764664.jpg,cloudy,snowy,0.9455
cloudy/32992054.jpg,cloudy,sunny,0.8889
cloudy/3307001263.jpg,cloudy,sunny,0.3738
cloudy/3353357801.jpg,cloudy,sunny,0.8941
cloudy/3421207906.jpg,cloudy,rainy,0.8828
cloudy/3424025082.jpg,cloudy,rainy,0.9919
cloudy/3498806373.jpg,cloudy,snowy,0.9403
cloudy/3551760929.jpg,cloudy,sunny,0.6016
cloudy/3590308541.jpg,cloudy,rainy,0.9812
cloudy/396246430.jpg,cloudy,rainy,0.5181
cloudy/422513281.jpg,cloudy,sunny,0.8081
cloudy/42660738.jpg,cloudy,sunny,0.8086
cloudy/43261551.jpg,cloudy,sunny,0.8904
cloudy/43264923.jpg,cloudy,sunny,0.6004
cloudy/43616335.jpg,cloudy,sunny,0.9033
cloudy/437934351.jpg,cloudy,rainy,0.8123
cloudy/446594119.jpg,cloudy,rainy,0.9495
cloudy/447311292.jpg,cloudy,sunny,0.7799
cloudy/494971152.jpg,cloudy,sunny,0.822
cloudy/496795296.jpg,cloudy,rainy,0.9783
cloudy/508173474.jpg,cloudy,rainy,0.8923
cloudy/525057308.jpg,cloudy,sunny,0.6062
cloudy/536455130.jpg,cloudy,sunny,0.887
cloudy/544143788.jpg,cloudy,sunny,0.5788
cloudy/553473360.jpg,cloudy,sunny,0.5589
cloudy/559778035.jpg,cloudy,sunny,0.9172
cloudy/566462715.jpg,cloudy,sunny,0.9253
cloudy/587752272.jpg,cloudy,sunny,0.9052
cloudy/610843468.jpg,cloudy,rainy,0.996
cloudy/716764123.jpg,cloudy,sunny,0.5821
cloudy/827095481.jpg,cloudy,rainy,0.5611
cloudy/863075534.jpg,cloudy,sunny,0.5461
cloudy/926599461.jpg,cloudy,sunny,0.5269
cloudy/933300191.jpg,cloudy,sunny,0.8904
cloudy/947857125.jpg,cloudy,sunny,0.6496
cloudy/cloudy170.jpg,cloudy,sunny,0.8292
rainy/1291181555.jpg,rainy,cloudy,0.706
rainy/2114991721.jpg,rainy,cloudy,0.9066
rainy/217674679.jpg,rainy,snowy,0.9733
rainy/2177539515.jpg,rainy,sunny,0.8521
rainy/2189147790.jpg,rainy,cloudy,0.8599
rainy/2223829384.jpg,rainy,cloudy,0.8204
rainy/2231878042.jpg,rainy,cloudy,0.8795
rainy/2246706409.jpg,rainy,snowy,0.988
rainy/2269775857.jpg,rainy,sunny,0.9443
rainy/227002618.jpg,rainy,cloudy,0.5646
rainy/2279758015.jpg,rainy,cloudy,0.9322
rainy/2287669743.jpg,rainy,cloudy,0.8869
rainy/248511178.jpg,rainy,cloudy,0.5526
rainy/248513223.jpg,rainy,cloudy,0.8924
rainy/260865654.jpg,rainy,cloudy,0.75
rainy/2632627689.jpg,rainy,cloudy,0.9321
rainy/2657347400.jpg,rainy,cloudy,0.9302
rainy/2768487870.jpg,rainy,cloudy,0.5514
rainy/2860959438.jpg,rainy,cloudy,0.5542
rainy/2915639549.jpg,rainy,cloudy,0.9867
rainy/2935414695.jpg,rainy,cloudy,0.9852
rainy/2935422643.jpg,rainy,cloudy,0.8731
rainy/2936287936.jpg,rainy,cloudy,0.654
rainy/2995395552.jpg,rainy,cloudy,0.7093
rainy/299664604.jpg,rainy,cloudy,0.9696
rainy/3005793872.jpg,rainy,cloudy,0.9216
rainy/3022306006.jpg,rainy,cloudy,0.5421
rainy/3086536351.jpg,rainy,cloudy,0.5404
rainy/3126189458.jpg,rainy,cloudy,0.5894
rainy/3492595044.jpg,rainy,sunny,0.577
rainy/3503343856.jpg,rainy,cloudy,0.9885
rainy/3507678377.jpg,rainy,cloudy,0.9779
rainy/3528150970.jpg,rainy,cloudy,0.5917
rainy/3547547120.jpg,rainy,cloudy,0.6809
rainy/3595088903.jpg,rainy,cloudy,0.6858
rainy/47978721.jpg,rainy,cloudy,0.7938
rainy/5131961.jpg,rainy,cloudy,0.958
rainy/532547918.jpg,rainy,sunny,0.8734
rainy/6054079.jpg,rainy,snowy,0.4951
rainy/639028678.jpg,rainy,cloudy,0.8872
rainy/657748269.jpg,rainy,cloudy,0.9147
rainy/708952937.jpg,rainy,cloudy,0.8543
rainy/735845793.jpg,rainy,cloudy,0.9593
rainy/750874040.jpg,rainy,cloudy,0.905
rainy/844137030.jpg,rainy,sunny,0.9081
rainy/8454011.jpg,rainy,cloudy,0.9364
rainy/946464041.jpg,rainy,cloudy,0.9846
rainy/976493705.jpg,rainy,cloudy,0.6266
rainy/rain (368).jpg,rainy,snowy,0.9382
rainy/rain (605).jpg,rainy,snowy,0.7618
rainy/rain (613).jpg,rainy,sunny,0.9726
rainy/rain (623).jpg,rainy,cloudy,0.9564
rainy/rain (631).jpg,rainy,snowy,0.9833
snowy/2117824430.jpg,snowy,cloudy,0.558
snowy/2167846384.jpg,snowy,sunny,0.4196
snowy/2170282362.jpg,snowy,rainy,0.8893
snowy/2175501293.jpg,snowy,cloudy,0.8219
snowy/2253570315.jpg,snowy,cloudy,0.7225
snowy/2260134094.jpg,snowy,cloudy,0.7241
snowy/2274332399.jpg,snowy,sunny,0.557
snowy/2276826122.jpg,snowy,sunny,0.7547
snowy/2282806499.jpg,snowy,sunny,0.9771
snowy/2299648831.jpg,snowy,cloudy,0.502
snowy/2419428160.jpg,snowy,sunny,0.778
snowy/244461408.jpg,snowy,sunny,0.7475
snowy/268887669.jpg,snowy,rainy,0.976
snowy/268887774.jpg,snowy,cloudy,0.4608
snowy/2952911.jpg,snowy,cloudy,0.916
snowy/3275126513.jpg,snowy,sunny,0.4957
snowy/3502644316.jpg,snowy,sunny,0.6005
snowy/529865630.jpg,snowy,rainy,0.9931
snowy/612555427.jpg,snowy,cloudy,0.4531
snowy/snow (180).jpg,snowy,rainy,0.999
snowy/snow (266).jpg,snowy,rainy,0.9845
snowy/snow (307).jpg,snowy,cloudy,0.8744
snowy/snow (372).jpg,snowy,cloudy,0.5007
snowy/snow (647).jpg,snowy,cloudy,0.8964
snowy/snow (699).jpg,snowy,sunny,0.5457
sunny/1096168010.jpg,sunny,cloudy,0.9589
sunny/1200991605.jpg,sunny,rainy,0.9503
sunny/1293364357.jpg,sunny,cloudy,0.7746
sunny/147042689.jpg,sunny,cloudy,0.9117
sunny/162946453.jpg,sunny,cloudy,0.8177
sunny/162953342.jpg,sunny,cloudy,0.6977
sunny/1736525095.jpg,sunny,cloudy,0.5816
sunny/1802029267.jpg,sunny,cloudy,0.8403
sunny/1812782602.jpg,sunny,cloudy,0.7535
sunny/194004270.jpg,sunny,cloudy,0.7064
sunny/2164485614.jpg,sunny,cloudy,0.6802
sunny/218488647.jpg,sunny,cloudy,0.7616
sunny/2237148647.jpg,sunny,cloudy,0.9658
sunny/2241229441.jpg,sunny,cloudy,0.877
sunny/2365418990.jpg,sunny,cloudy,0.8909
sunny/2370922775.jpg,sunny,cloudy,0.9225
sunny/2400450492.jpg,sunny,rainy,0.5098
sunny/2436645956.jpg,sunny,cloudy,0.7387
sunny/2441031034.jpg,sunny,cloudy,0.6781
sunny/2504584083.jpg,sunny,cloudy,0.9019
sunny/2534146716.jpg,sunny,cloudy,0.9618
sunny/2599282075.jpg,sunny,cloudy,0.7378
sunny/2630049447.jpg,sunny,cloudy,0.5835
sunny/2633505024.jpg,sunny,cloudy,0.9856
sunny/2650472672.jpg,sunny,cloudy,0.8443
sunny/2719834121.jpg,sunny,cloudy,0.9421
sunny/2775152297.jpg,sunny,cloudy,0.7114
sunny/2780797899.jpg,sunny,cloudy,0.8675
sunny/2797999512.jpg,sunny,cloudy,0.8011
sunny/2804141532.jpg,sunny,cloudy,0.8607
sunny/2810061918.jpg,sunny,cloudy,0.8678
sunny/2848452662.jpg,sunny,cloudy,0.9829
sunny/2854311940.jpg,sunny,cloudy,0.7708
sunny/2859495353.jpg,sunny,cloudy,0.9264
sunny/288590158.jpg,sunny,rainy,0.4752
sunny/2921941570.jpg,sunny,cloudy,0.6448
sunny/2983221807.jpg,sunny,cloudy,0.9751
sunny/302318001.jpg,sunny,cloudy,0.7956
sunny/3027209630.jpg,sunny,cloudy,0.6799
sunny/3067142606.jpg,sunny,cloudy,0.6164
sunny/3075014478.jpg,sunny,cloudy,0.7938
sunny/3075959232.jpg,sunny,cloudy,0.6313
sunny/3076387196.jpg,sunny,cloudy,0.5661
sunny/3081105978.jpg,sunny,cloudy,0.7585
sunny/3099118314.jpg,sunny,cloudy,0.8555
sunny/3103919870.jpg,sunny,cloudy,0.615
sunny/3121015503.jpg,sunny,cloudy,0.8998
sunny/3133148523.jpg,sunny,cloudy,0.944
sunny/3171607375.jpg,sunny,cloudy,0.9526
sunny/3175963826.jpg,sunny,cloudy,0.5791
sunny/3181404786.jpg,sunny,cloudy,0.8118
sunny/3188723253.jpg,sunny,rainy,0.9081
sunny/3221458380.jpg,sunny,cloudy,0.8809
sunny/3242278608.jpg,sunny,cloudy,0.763
sunny/3244344934.jpg,sunny,cloudy,0.8391
sunny/3270503037.jpg,sunny,cloudy,0.7757
sunny/3275607687.jpg,sunny,cloudy,0.9246
sunny/3281352317.jpg,sunny,cloudy,0.8444
sunny/3282679522.jpg,sunny,snowy,0.3867
sunny/3282704592.jpg,sunny,snowy,0.624
sunny/3293612544.jpg,sunny,cloudy,0.932
sunny/3295699188.jpg,sunny,cloudy,0.9326
sunny/3320769954.jpg,sunny,cloudy,0.9084
sunny/3326374596.jpg,sunny,cloudy,0.6853
sunny/3327149970.jpg,sunny,cloudy,0.9546
sunny/3335255385.jpg,sunny,cloudy,0.7342
sunny/3348174138.jpg,sunny,cloudy,0.8672
sunny/3357339916.jpg,sunny,cloudy,0.5767
sunny/3359679984.jpg,sunny,cloudy,0.8536
sunny/3361716536.jpg,sunny,cloudy,0.8692
sunny/3362789113.jpg,sunny,cloudy,0.9863
sunny/3371293672.jpg,sunny,cloudy,0.6652
sunny/3377943455.jpg,sunny,cloudy,0.8825
sunny/3384434283.jpg,sunny,cloudy,0.9826
sunny/3388001108.jpg,sunny,cloudy,0.9586
sunny/3402941742.jpg,sunny,cloudy,0.518
sunny/3423738719.jpg,sunny,cloudy,0.978
sunny/3433678449.jpg,sunny,cloudy,0.8465
sunny/3441385096.jpg,sunny,cloudy,0.9788
sunny/3447517618.jpg,sunny,cloudy,0.8951
sunny/3452108146.jpg,sunny,cloudy,0.5116
sunny/3457483700.jpg,sunny,cloudy,0.9806
sunny/3460110072.jpg,sunny,cloudy,0.7559
sunny/3460963270.jpg,sunny,cloudy,0.9895
sunny/3462348508.jpg,sunny,cloudy,0.811
sunny/3463087509.jpg,sunny,cloudy,0.7103
sunny/3468863603.jpg,sunny,cloudy,0.7446
sunny/3472444207.jpg,sunny,cloudy,0.8712
sunny/3473145978.jpg,sunny,cloudy,0.899
sunny/3479008867.jpg,sunny,cloudy,0.7554
sunny/3482875920.jpg,sunny,cloudy,0.9537
sunny/3494074911.jpg,sunny,cloudy,0.7339
sunny/3500475639.jpg,sunny,cloudy,0.9682
sunny/3500630959.jpg,sunny,cloudy,0.8696
sunny/3500920460.jpg,sunny,snowy,0.5987
sunny/3505982904.jpg,sunny,cloudy,0.9672
sunny/3513089869.jpg,sunny,cloudy,0.8425
sunny/3514153368.jpg,sunny,cloudy,0.9626
sunny/3516225384.jpg,sunny,cloudy,0.9526
sunny/3517992946.jpg,sunny,cloudy,0.9733
sunny/3518134515.jpg,sunny,cloudy,0.8113
sunny/3518619517.jpg,sunny,cloudy,0.7744
sunny/3528407754.jpg,sunny,cloudy,0.9689
sunny/3528726669.jpg,sunny,cloudy,0.9682
sunny/3534870866.jpg,sunny,cloudy,0.9598
sunny/3535756861.jpg,sunny,cloudy,0.7777
sunny/353742264.jpg,sunny,cloudy,0.9496
sunny/3571265676.jpg,sunny,cloudy,0.9458
sunny/3582944374.jpg,sunny,cloudy,0.7468
sunny/3583238190.jpg,sunny,cloudy,0.9499
sunny/3592008918.jpg,sunny,cloudy,0.5529
sunny/3592456634.jpg,sunny,cloudy,0.8894
sunny/363267187.jpg,sunny,cloudy,0.819
sunny/364494726.jpg,sunny,cloudy,0.8849
sunny/376875023.jpg,sunny,snowy,0.845
sunny/39146224.jpg,sunny,cloudy,0.9712
sunny/410196473.jpg,sunny,cloudy,0.7714
sunny/420363513.jpg,sunny,cloudy,0.7578
sunny/426503172.jpg,sunny,cloudy,0.937
sunny/443739341.jpg,sunny,cloudy,0.5953
sunny/444038059.jpg,sunny,cloudy,0.9472
sunny/466498688.jpg,sunny,cloudy,0.887
sunny/503245293.jpg,sunny,cloudy,0.9153
sunny/525296258.jpg,sunny,cloudy,0.9459
sunny/531582425.jpg,sunny,cloudy,0.8012
sunny/531600795.jpg,sunny,cloudy,0.6918
sunny/576184444.jpg,sunny,cloudy,0.8055
sunny/63700498.jpg,sunny,cloudy,0.7133
sunny/63725698.jpg,sunny,cloudy,0.8721
sunny/777995173.jpg,sunny,cloudy,0.7691
sunny/87036404.jpg,sunny,cloudy,0.9726
sunny/949586779.jpg,sunny,cloudy,0.9647
sunny/9785282.jpg,sunny,cloudy,0.6365
sunny/shine143.jpg,sunny,cloudy,0.9816
sunny/shine153.jpg,sunny,cloudy,0.9727
sunny/shine222.jpg,sunny,snowy,0.985
